"id","first_name","last_name","url","image_url","team_id","number","position","feet","inches","weight","last_attended","country","past_teams","age","bio","active","birthdate","professional_bio","personal_bio","before_nba_bio"
"1628462","Milos","Teodosic","https://www.nba.com/stats/player/1628462/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612746","4","G",6,5,"196.0","CSKA Moscow","Serbia","{LAC}",37,NULL,False,"March 19, 1987","No professional bio available","No personal bio available","No before NBA bio available"
"2775","Seung-Jin","Ha","https://www.nba.com/stats/player/2775/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612757","5","C",7,3,"305.0","Yonsei","South Korea","{POR}",39,NULL,False,"August 4, 1985","No professional bio available","No personal bio available","No before NBA bio available"
"1629060","Rui","Hachimura","https://www.nba.com/player/1629060/rui-hachimura/","https://cdn.nba.com/headshots/nba/latest/260x190/1629060.png","1610612747","28","F",6,8,"230.0","Gonzaga","Japan","{LAL,WAS}",26,"Rui Hachimura was born in 1998 in Toyama, Japan. His the first Japanese-born player to be selected in the first round of the NBA Draft (2019) and was only the fifth Japanese-born male to play NCAA Division I college basketbal. Rui's mother, Makiko, is of Japanese decent and his father, Zakari Jabil, is Beninese. Rui has three younger siblings. The name ""Rui"" means ""base"" or ""fortress"" in Japanese and was given to the forward by his grandfather. Hachimura caught the attention of the basketball world via a breakout performance at the FIBA U17 World Championships in Dubai in August 2014, where he averaged a tournament-best 22.1 points per game. Hachimura also led Meisei High School to a second straight winter All-Japan High School Tournament title, averaging 28.0 points in five games. The 6-foot-8 forward appeared in three games for Team Japan during the 2019 FIBA Basketball World Cup and averaged 13.3 points, 5.7 rebounds and 2.3 assists per FIBA contest. Check him out on Twitter (@rui_8mura). Hachimura honed his basketball skills as a teenager in his native Japan, leading Meisei High School to multiple championships and shining in the 2014 FIBA Under-17 World Championship before heading to the United States to attend Gonzaga. The 6-foot-8 forward didn't see the court much during his freshman season with the Bulldogs, as he averaged only 4.6 minutes per game in 28 contests. His role expanded as a sophomore, however, resulting in an uptick in playing time to 20.7 minutes per game in 37 contests, including two starts. Hachimura turned many heads with his performance during that 2017-18 season, averaging 11.6 points on 56.8 percent shooting from the field while grabbing 4.7 rebounds. His strong play earned Hachimura a starting role during the 2018-19 campaign, and the talented junior responded by bursting onto the national scene as one of the top offensive players in the country. In his final season with the Bulldogs, Hachimura raised his scoring average to 19.7 points and pulled down 6.5 boards. His shooting remained elite, as he posted a 59.1 field goal percentage and added a new wrinkle to his game by drilling 41.7 percent of his three-point attempts. Hachimura's excellence resulted in a slew of honors, including a spot on the Wooden Award All-American Team, the Julius Erving Small Forward of the Year Award and the WCC Player of the Year Award.",True,"February 8, 1998","Rui has appeared in 278 career games (166 starts) for the Lakers and Wizards. In the playoffs, he has appeared in 26 games (11 starts) with the Lakers and Wizards, averaging 11.8 points and 4.3 rebounds in 27.4 minutes. He has scored in double figures in 186 career games, including 46 games with 20+ points and 7 games with 30+, and he has tallied 12 career double-doubles. Hachimura was a 2019-20 All-Rookie Second Team selection. Selected by the Washington Wizards with the ninth overall pick in the 2019 NBA Draft, he was later acquired by the Los Angeles Lakers in 2023.","Rui is the first Japanese-born player to be selected in the first round of the NBA Draft. He led Meisei High School to a second straight winter All-Japan High School Tournament title, averaging 28.0 points in 5 games. He is the only Japanese player invited to play in the Jordan Brand Classic's international game at the Barclays Center in 2015. He appeared in 3 games for Team Japan in the 2019 FIBA Basketball World Cup, and at the 2024 Olympic Games he averaged 22.0 points, 6.5 rebounds, and 1.0 assists in 32.3 minutes for Japan.","At Gonzaga, he appeared in 102 games (39 starts), averaging 12.2 points and 4.4 rebounds in 19.7 minutes from 2016-19. He achieved 4 double-doubles, and was a 2018-19 Consensus First Team All-American, Julius Erving Award winner, WCC Player of the Year, and All-WCC First Team Selection."
"76910","Rudy","Hackett","https://www.nba.com/stats/player/76910/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612754","45","F",6,9,"210.0","Syracuse","USA","{IND}",71,NULL,False,"May 10, 1953","No professional bio available","No personal bio available","No before NBA bio available"
"201632","Hamed","Haddadi","https://www.nba.com/stats/player/201632/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612763","98","C",7,2,"265.0","Saba Battery","Iran","{PHX,MEM}",39,NULL,False,"May 19, 1985","No professional bio available","No personal bio available","No before NBA bio available"
"76911","Scott","Haffner","https://www.nba.com/stats/player/76911/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612748","4","G",6,3,"180.0","Evansville","USA","{MIA}",58,NULL,False,"February 2, 1966","No professional bio available","No personal bio available","No before NBA bio available"
"76912","Cliff","Hagan","https://www.nba.com/stats/player/76912/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612737","16","F",6,4,"210.0","Kentucky","USA",NULL,93,NULL,False,"December 9, 1931","No professional bio available","No personal bio available","No before NBA bio available"
"76913","Glenn","Hagan","https://www.nba.com/stats/player/76913/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612765","10","G",6,0,"170.0","St. Bonaventure","USA","{DET}",69,NULL,False,"June 25, 1955","No professional bio available","No personal bio available","No before NBA bio available"
"76916","Happy","Hairston","https://www.nba.com/stats/player/76916/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612747","52","F",6,7,"225.0","New York University","USA","{LAL,DET}",82,NULL,False,"May 31, 1942","No professional bio available","No personal bio available","No before NBA bio available"
"76917","Lindsay","Hairston","https://www.nba.com/stats/player/76917/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612765","45","F",6,7,"180.0","Michigan State","USA","{DET}",73,NULL,False,"December 8, 1951","No professional bio available","No personal bio available","No before NBA bio available"
"201612","Malik","Hairston","https://www.nba.com/stats/player/201612/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612759","1","G",6,6,"220.0","Oregon","USA","{SAS}",37,NULL,False,"February 23, 1987","No professional bio available","No personal bio available","No before NBA bio available"
"203798","PJ","Hairston","https://www.nba.com/stats/player/203798/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612766","19","F/G",6,6,"230.0","North Carolina","USA","{MEM,CHA}",32,NULL,False,"December 24, 1992","No professional bio available","No personal bio available","No before NBA bio available"
"2409","Marcus","Haislip","https://www.nba.com/stats/player/2409/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612749","12","F",6,10,"230.0","Tennessee","USA","{SAS,IND,MIL}",44,NULL,False,"December 22, 1980","No professional bio available","No personal bio available","No before NBA bio available"
"76919","Harvey","Halbrook","https://www.nba.com/stats/player/76919/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612755","11","C",7,3,"235.0","Oregon State","USA",NULL,91,NULL,False,"January 30, 1933","No professional bio available","No personal bio available","No before NBA bio available"
"917","Jack","Haley","https://www.nba.com/stats/player/917/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612751","54","C",6,10,"242.0","UCLA","USA",NULL,60,NULL,False,"January 27, 1964","No professional bio available","No personal bio available","No before NBA bio available"
"1630169","Tyrese","Haliburton","https://www.nba.com/player/1630169/tyrese-haliburton/","https://cdn.nba.com/headshots/nba/latest/260x190/1630169.png","1610612754","0","G",6,5,"185.0","Iowa State","USA","{IND,SAC}",24,"Haliburton was born on Feb. 29, 2000 in Oshkosh, Wisconsin. He is the son of John and Brenda Haliburton. His cousin Eddie Jones was a three-time NBA All-Star who played 14 years in the NBA. Haliburton's father, John, is a basketball referee. Haliburton played high school basketball at Oshkosh North High School. In his senior season, he averaged 22.9 points, 6.2 assists, 5.1 rebounds, 3.5 steals and 1.7 blocks per game. Those stats led to Haliburton to being named USA Today All-USA Wisconsin Boys Basketball First-Team selection and as Wisconsin 2018 Gatorade Player of the Year. While at Iowa State for college, Haliburton majored in pre-business. On the court, he was named to the Second Team All-Big 12 as a sophomore. He announced on March 24, 2020, after the COVID-19 early end of the NCAA Basketball season, that he was foregoing his final two seasons of college eligibility and entering the 2020 NBA Draft. Haliburton earned a starting role by the second game of his freshman season and never looked back from there. He had a season-best 16 points Nov. 26 against Omaha, and posted his first career double-double with 15 points and 17 assists Dec. 9 against Southern. When it was all said and done, he finished seventh in the Big 12 conference with 33.2 MPG. Haliburton took on a more active role in the scoring department in his second and final season with the Cyclones, starting with a career-high 25 points Nov. 27 against Michigan. Later in conference play against TCU, he posted a triple-double with 22 points, 12 rebounds and 10 assists. Haliburton's season was cut short by a fractured wrist in early-February, but the 6-5 point guard had done enough to impress NBA scouts and declared for the draft later in March. Despite the injury, Haliburton still earned second-team all-Big 12 honors.",True,"February 29, 2000","Originally selected with the 12th overall pick in the 2020 NBA Draft by Sacramento, Haliburton has averaged 17.2 points, 3.7 rebounds, 8.7 assists and 1.4 steals over 260 games (221 starts) over four seasons with the Kings and Pacers...He is a two-time NBA All-Star and a All-NBA Third Team performer in 2023-24...Has posted 106 double-doubles in his career, including 106 double-doubles and one triple-double with the Pacers...2022-23: Became the first player in NBA history to average 20 or more points, 10 or more assists and shoot 40 percent or better from 3-point range and became a first-time NBA All-Star in a breakout season...Averaged 20.7 points, 3.7 rebounds, 10.4 assists and 1.6 steals per game over 56 starts...Scored 20 or more points 30 times with six outings of 30 or more...Posted 32 double-doubles - fourth among all guards in the NBA...Finished with a season-high 43 points, set a new franchise record as he made 10 3-pointers on 16 attempts and made the game-winning 3-pointer with 4.3 seconds remaining to lift the Pacers to a 111-108 road win at Miami, 12/23...Haliburton recorded 40 assists with zero turnovers over the three games from Nov. 25-28. He became the first player to record 40+ assists and no turnovers over any three-game span in NBA history...Recorded 10 or more assists in seven straight games from Nov. 19-30, which was the longest streak of his NBA career. He has passed Don Buse's previous franchise record (six straight, 1976-77) for the most consecutive games with 10 or more assists...Haliburton was selected as a reserve in the Eastern Conference for the 2023 NBA All-Star Game. He became the 15th Pacers player to be named an NBA All-Star...Missed 26 games due to injury: two with a sore left groin, 10 with sprains in his left knee and left elbow, one with a sore right calf, two with a bruised left knee and 11 with a right ankle sprain/injury management...2021-22: Played a total of 77 games with Sacramento and Indiana and averaged 15.3 points, 4.0 rebounds, 8.2 assists (seventh in the NBA) and 1.7 steals (tied for third) over 35 minutes per game...Shot 47.3 percent from the field, 41.4 percent from 3-point range (11th) and 84.2 percent from the foul line (40th)...Started 51 games for the Kings and averaged 15.3 points, 4.0 rebounds, 8.2 assist and 1.7 steals per game...Scored a season-high 38 points at Philadelphia, 1/29...Was acquired from Sacramento Feb. 8 along with Buddy Hield and Tristan Thompson in exchange for Justin Holiday, Jeremy Lamb, Domantas Sabonis and a future second-round draft pick...Averaged 17.5 points, 4.3 rebounds and 9.6 assists per game in 26 starts for the Pacers after the trade...Scored 30 points on 10-for-11 shooting and tied the franchise record for most 3-pointers made without a miss as he shot 6-for-6 from distance at Boston, 4/1...Set an Indiana franchise record for the most assists recorded in a game without a turnover in which he scored 19 points, set a season high with nine rebounds and tied his career high with 17 assists against Detroit, 4/3...He became first player in the NBA since LeBron James in 2018 to record at least 17 assists without a turnover, and was the only player in the NBA in 2021-22 to record two games with 15 or more assists and zero turnovers...2020-21: Earned NBA All-Rookie First Team honors as he averaged 13 points, 3.0 rebounds, 5.3 assists, 1.3 steals and 30.1 minutes per game in 58 games (20 starts) during the 2020-21 season...Recorded five double-doubles... Scored 20+ points in nine games and dished out 10 or more assists in five...Ranked third amongst all rookies in scoring (13.0 ppg), second in assists (5.3), sixth in field goal percentage (.472), third in three-point field goal percentage (.409), second in steals (1.3) and third in minutes (30.1) per game...Named Western Conference Rookie of the Month for the months of December/January and February...Missed 14 games due to injury: Eight games due to left knee hyperextension, four games due to left calf soreness and two games due to left wrist bone bruise.","Born Feb. 29, 2000 in Oshkosh, Wisconsin...Son of John and Brenda Haliburton...His cousin Eddie Jones was a three-time NBA All-Star, playing 14 years in the NBA.","2019-20: Played and started 22 games before season ended with a left wrist fracture Feb. 8...At the time of his injury, he ranked sixth in the Big 12 in scoring (15.2), second in FG percentage (50.4), first in assists (6.5), first in steals (2.5), second in assist-to-turnover ratio (2.3), third in 3-ponit percentage (41.9) and 13th in rebounding (5.9)...His 6.5 assists per game average is the sixth-best single-season average in school history...Earned All-Big 12 Second Team accolades despite shortened season...Posted one of 25 triple-doubles nationally, the sixth in school history and just the 17th in Big 12 history when he finished with 22 points, 12 rebounds and 10 assists at TCU...Reached doublefigure points in 18 games, including six games with 20 or more points...also had two double-digit rebounding games and three games with double-digit assists for a total of four double-doubles...Owns the third-best career 3-point field goal percentage in school history at 42.6 percent...Finished career with 267 career assists, which ranks 17th in school history...His 108 career steals rank 20th in school history."
"76922","Shaler","Halimon","https://www.nba.com/stats/player/76922/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612757","11","G",6,5,"199.0","Utah State","USA","{ATL,CHI,POR}",79,NULL,False,"March 30, 1945","No professional bio available","No personal bio available","No before NBA bio available"
"1628985","Devon","Hall","https://www.nba.com/stats/player/1628985/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612760","14","G",6,5,"215.0","Virginia","USA","{OKC}",29,NULL,False,"July 7, 1995","No professional bio available","No personal bio available","No before NBA bio available"
"1629743","Donta","Hall","https://www.nba.com/stats/player/1629743/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612753","45","F",6,9,"229.0","Alabama","USA","{ORL,BKN,DET}",27,NULL,False,"August 7, 1997","No professional bio available","No personal bio available","No before NBA bio available"
"1631160","Jordan","Hall","https://www.nba.com/stats/player/1631160/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612759","55","G",6,7,"215.0","St. Joseph's (PA)","USA","{SAS}",22,NULL,False,"January 14, 2002","No professional bio available","No personal bio available","No before NBA bio available"
"1630221","Josh","Hall","https://www.nba.com/stats/player/1630221/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612760","15","F",6,9,"190.0","Moravian Prep (NC)","USA","{OKC}",24,NULL,False,"October 8, 2000","No professional bio available","No personal bio available","No before NBA bio available"
"200837","Mike","Hall","https://www.nba.com/stats/player/200837/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612764","42","F",6,8,"230.0","George Washington","USA","{WAS}",40,NULL,False,"June 5, 1984","No professional bio available","No personal bio available","No before NBA bio available"
"78516","Jerome","Whitehead","https://www.nba.com/stats/player/78516/career/","https://cdn.nba.com/headshots/nba/latest/260x190/78516.png","1610612744","6","C",6,10,"220.0","Marquette","USA","{DAL,CLE}",68,NULL,False,"September 30, 1956","No professional bio available","No personal bio available","No before NBA bio available"
"1630174","Aaron","Nesmith","https://www.nba.com/player/1630174/aaron-nesmith/","https://cdn.nba.com/headshots/nba/latest/260x190/1630174.png","1610612754","23","G/F",6,6,"215.0","Vanderbilt","USA","{IND,BOS}",25,"Aaron Joshua Nesmith was born Oct. 16, 1999 in Charleston, South Carolina. He is the son of Benard and Erine Nesmith. He has a brother, Eddie, who attended Harvard and plans to go to medical school. Nesmith's advice to young people is to ""Always work hard and give that little extra effort when your peers are not."" For high school, he attended Porter-Gaud in Charleston and was first called up to the varsity basketball team as an eighth-grader. During his time at Porter-Gaud, he led the team to three Class 3A state championships. As a senior, he was named South Carolina Gatorade Player of the Year. For college, Nesmith attended Vanderbilt for two seasons and studied human and organizational development. Before suffering a season-ending injury in his sophomore season, Nesmith was on pace to have one of the best three-point shooting campaigns in college basketball history, converting 52.2 percent of his shots from distance. Nesmith was an immediate contributor at Vanderbilt in his freshman season, appearing in a total of 32 contests and averaging 11.0 PPG. He made his first start of the 2018-19 season Jan. 9 against Georgia, and through the remaining 19 games, he averaged 13.2 points and 5.4 rebounds. His season high of 26 points came Feb. 13 against Florida, and he put up 24 points and 14 rebounds in the very next game against Auburn. Nesmith picked up right where he left off in his sophomore season, averaging 23.0 points in the first 14 games to place himself among the nation's top scorers. He set a new career high with 34 points against Richmond on Nov. 14 and later matched that total against UNC-Wilmington on Dec. 21. His season unfortunately ended due to a foot injury in January that cost him Vanderbilt's final 18 games. The 6-6 wing had been shooting 52.2 percent from beyond the arc prior to the injury -- a skill that drew the attention of NBA scouts. He officially turned pro in late-March.",True,"October 16, 1999","A lottery pick by the Celtics in 2020, he was selected 14th overall in the 2020 NBA Draft...Has averaged 8.3 points and 3.2 rebounds over 20.8 minutes per game in 243 appearances (111 starts) over his first four NBA seasons with Boston (2020-22) and Indiana (2022-24)... Acquired by the Pacers in a trade with Boston along with Malik Fitts, Juwan Morgan, Daniel Theis and a future first-round draft pick in exchange for Malcolm Brogdon, 7/9/22...2022-23: Improved in nearly every statistical category in his first season with the Pacers and was one of six Pacers players averaging in double figures this season with 10.1 points per game...Added 3.8 rebounds and 1.3 assists over 24.9 minutes per game in 73 appearances and 60 starts...Posted his first NBA double-double as he finished with 23 points and a career-high 10 rebounds against New York, 12/18...Finished with a career-high 25 points on 9-for-16 shooting from the field and 4-for-9 from 3-point range against Philadelphia, 3/18...Made a career-high six 3-pointers in a 22-point outing during the road win at Milwaukee, 3/16...Finished with 15 points and a career-high four steals against Charlotte, 1/8...Missed nine games due to injury and illness: five with a sore right foot (10/29-31; 11/4-9), one with a right ankle sprain (12/23), two with a non-COVID illness (1/11-13) and two with a sore left hip (3/5-6) ...2021-22: Averaged 3.8 points and 1.7 rebounds in 11.0 minutes per game while shooting 39.6 percent from the field, 27.0 percent from three and 80.8 percent from the free throw line...Netted a season-high 13 points against Miami on Nov. 4...Got his first start of the season against New York on Dec. 18 and pulled down a season-high seven rebounds...Scored a career-high 18 points to go along with three rebounds and two blocks against Philadelphia on Feb. 15...Tied his career-high with three steals against Toronto on Mar. 28... Led or tied for the team lead in steals nine times and in blocks once...Missed a total of 14 games on the season due to injury...Missed five games due to health & safety protocols (Dec. 25 - Jan. 2) and missed a total of nine games due to a right ankle sprain (Jan. 19 - Jan. 21 and Mar. 6 - Mar. 20)...Appeared in two games for the Maine Celtics and averaged 13.5 points, 6.0 rebounds and 2.0 assists in 22.9 minutes per game...2020-21: Averaged 4.7 points and 2.8 rebounds in 14.5 minutes per game...Shot 43.8 percent from the field, 37.0 percent from three and 78.6 percent from the free throw line...Made his NBA debut against Brooklyn on Dec. 25 and recorded three points in nine minutes of action... Recorded new season-highs of 15 points, nine rebounds, three steals and three blocks against Charlotte on Apr. 28... Became the first Celtics rookie since Paul Pierce in 1998-99 that had 15 or more points, three or more steals and three or more blocks in a game against Charlotte on Apr. 28...Set a high in points with 16 against San Antonio on Apr. 30...Tied that mark the next game with 16 against Portland including a career-high four threes on May 2...Scored 16 points against Miami May 9...Got his first career start against Cleveland on May 12 and responded with eight points and seven rebounds...Missed one game due to Low Back Spasms (Jan. 22).","Full name is Aaron Joshua Nesmith...Son of Bernard and Erine Nesmith...Has a brother, Eddie...Majored in Human and Organizational Development at Vanderbilt...Organizes a youth basketball camp every summer in his hometown of Columbia, S.C., and has contributed to basketball camps he and his teammates have set up over the Indianapolis area.","College: Played 46 games over two seasons at Vanderbilt (2018-20) and averaged 14.5 points, 5.3 rebounds and 1.3 assists per game while shooting 47.6 percent from the field, 41.0 percent from 3-point range and 82.5 percent from the foul line...2019-20: Played and started in 14 games and averaged 23.0 points, 4.9 rebounds and 1.4 steals before suffering a season-ending stress fracture in his right foot...Was the SEC's leading scorer at the time of his injury...Made 60 total threes on the season, which led the Vanderbilt team...His 60 threes ranked 10th in the SEC at the end of the regular season...Scored in double figures in every game...Scored 34 points in a game at Richmond and 34 in a game vs. UNC Wilmington...Tallied 20 or more points in seven other games...Made seven or more threes in four games, including a career-high eight three pointers against SMU...Was second in the nation in 3s made per game (4.28) and led the SEC in 3s per game, 3-point field goal percentage (.522) and scoring (23.0) at the time of his injury...Ranked fifth nationally in points per game...Ranked eighth in free-throw percentage (.825) and field-goal percentage (.512) in the SEC prior to his injury...His .522 3-point shooting percentage is the best by a Commodore in a single season...Did not score less than 14 points in a game all season...Made multiple threes in all but two games...2018-19: Played in all 32 games and made 19 starts. Averaged 11.0 points and 5.5 rebounds per game in all games...Led Commodores in scoring in SEC games only with 13.5 points per game...Named to SEC First-Year Academic Honor Roll...Scored 20 or more points in four SEC games as a true freshman and tallied double figures in 14 total games...Set a season high in points at Florida (26); also was career-best 12-15 from the free throw line."
"1641790","PJ","Hall","https://www.nba.com/player/1641790/pj-hall/","https://cdn.nba.com/headshots/nba/latest/260x190/1641790.png","1610612743","25","C",6,10,"245.0","Clemson","USA","{DEN}",22,"No bio available",True,"February 21, 2002","No professional bio available","Son of Melanie and Jerome Hall ... Sister, Thayer, was a standout volleyball player for the Florida Gators and brother, Chris, played basketball at Anderson University.","College: Played four seasons at Clemson, playing in 120 games (92 starts), averaging 14.2 points, 5.3 rebounds, 1.1 assists, and 1.1 blocks in 24.1 minutes ... Ranked fourth in points per game in the ACC during the 2023-24 campaign and made it to the 2024 NCAA Tournament All-Region ... Named to the 2023-24 All-ACC First Team as well as the All-ACC Third Team in 2022-23 ... 2023-24 Finalist for the Naismith Basketball Hall of Fame Kareem Abdul-Jabbar Award (Nation's Best Center) ... 2021-22 ACC Most Improved Player Runner-Up ... He finished seventh on Clemson's all-time scoring list (1,702 career points) and seventh in field goals made (641) in program history ... Fourth Tiger to amass 1,700 points, 600 rebounds and 100 blocks in a career ... 2023-24 (Senior): Set the school record for most points in a single season at 659, passing 651 points by Horace Grant in 1986-87 and Bill Yarborough in 1954-55 as well as fourth in a single season in points per minute (.633) ... Tied program record with 36 games played and started ... His 240 made FGs marked the program's third-most in a single season and 17th in the country ... Was fourth in the ACC in scoring with 18.3 points per game and sixth in the ACC blocks per game (1.4) ... 2022-23 (Junior): All-ACC Third Team ... Selected as an All-ACC Preseason Second Team pick by ACC media ... Named to the Kareem Abdul-Jabbar Center of the Year Award Watch List ... Became the 45th 1,000-point scorer in Clemson history ... Tallied 27 double-digit scoring games and four double-doubles while on a minutes restriction for the first two months of the season ... 2021-22 (Sophmore): Led the Tigers in scoring (15.5 ppg) and total blocks (38) ... Finished second in rebounding (5.8 rpg) ... Was +11.9 in PPG, +3.7 in RPG, +1.4 in APG and nearly +1.0 block per game ... Increased his 3-point shooting by nearly 20.0 percent ... Shot 49.3% from the field and had a 52.4 effective field goal percentage ... 2020-21 (Freshman): Appeared in 21 games off the bench for the Tigers ... Averaged 3.5 points and 2.0 rebounds in nearly 10 minutes per contest ... Finished shooting 49.2 percent from the floor, including 75.0 percent from the foul line."
"1629788","Tyler","Hall","https://www.nba.com/stats/player/1629788/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612742","9","G",6,4,"209.0","Montana State","USA","{NYK}",27,NULL,False,"March 25, 1997","No professional bio available","No personal bio available","No before NBA bio available"
"76923","Jeff","Halliburton","https://www.nba.com/stats/player/76923/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612737","42","G",6,5,"193.0","Drake","USA","{ATL}",75,NULL,False,"July 3, 1949","No professional bio available","No personal bio available","No before NBA bio available"
"725","Dell","Demps","https://www.nba.com/stats/player/725/career/","https://cdn.nba.com/headshots/nba/latest/260x190/725.png","1610612759","5","G",6,3,"205.0","Pacific","USA","{ORL}",54,NULL,False,"February 12, 1970","No professional bio available","No personal bio available","No before NBA bio available"
"1032","Darvin","Ham","https://www.nba.com/stats/player/1032/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612749","8","F/G",6,7,"240.0","Texas Tech","USA","{DET,ATL,MIL,WAS,IND,DEN}",51,NULL,False,"July 23, 1973","No professional bio available","No personal bio available","No before NBA bio available"
"984","Steve","Hamer","https://www.nba.com/stats/player/984/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612738","42","C",7,0,"245.0","Tennessee","USA","{BOS}",51,NULL,False,"November 13, 1973","No professional bio available","No personal bio available","No before NBA bio available"
"1627772","Daniel","Hamilton","https://www.nba.com/stats/player/1627772/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612737","25","G/F",6,7,"195.0","Connecticut","USA","{ATL,OKC}",29,NULL,False,"August 8, 1995","No professional bio available","No personal bio available","No before NBA bio available"
"76926","Dennis","Hamilton","https://www.nba.com/stats/player/76926/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612747","12","F",6,8,"210.0","Arizona State","USA","{ATL,LAL}",80,NULL,False,"May 8, 1944","No professional bio available","No personal bio available","No before NBA bio available"
"202706","Jordan","Hamilton","https://www.nba.com/stats/player/202706/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612743","25","G/F",6,7,"220.0","Texas","USA","{NOP,LAC,HOU,DEN}",34,NULL,False,"October 6, 1990","No professional bio available","No personal bio available","No before NBA bio available"
"203120","Justin","Hamilton","https://www.nba.com/stats/player/203120/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612751","41","C",7,0,"255.0","Louisiana State","USA","{BKN,MIN,MIA,CHA}",34,NULL,False,"April 1, 1990","No professional bio available","No personal bio available","No before NBA bio available"
"1888","Richard","Hamilton","https://www.nba.com/stats/player/1888/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612765","32","G",6,7,"193.0","Connecticut","USA","{CHI,DET,WAS}",46,NULL,False,"February 14, 1978","No professional bio available","No personal bio available","No before NBA bio available"
"76928","Roylee","Hamilton","https://www.nba.com/stats/player/76928/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612765","23","G",6,2,"180.0","UCLA","USA","{POR,DET}",67,NULL,False,"July 20, 1957","No professional bio available","No personal bio available","No before NBA bio available"
"76929","Steve","Hamilton","https://www.nba.com/stats/player/76929/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612747","30","F",6,6,"190.0","Morehead State","USA",NULL,89,NULL,False,"November 30, 1935","No professional bio available","No personal bio available","No before NBA bio available"
"2347","Tang","Hamilton","https://www.nba.com/stats/player/2347/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612748","5","F",6,8,"205.0","Mississippi State","USA","{MIA}",46,NULL,False,"May 26, 1978","No professional bio available","No personal bio available","No before NBA bio available"
"676","Thomas","Hamilton","https://www.nba.com/stats/player/676/career/","https://cdn.nba.com/headshots/nba/latest/260x190/fallback.png","1610612745","55","C",7,2,"330.0","Pittsburgh","USA","{HOU}",49,NULL,False,"April 3, 1975","No professional bio available","No personal bio available","No before NBA bio available"
"1985","Zendon","Hamilton","https://www.nba.com/stats/player/1985/career/","https://cdn.nba.com/headshots/nba/latest/260x190/1985.png","1610612743","42","C",6,11,"240.0","St. John's (NY)","USA","{PHI,CLE,MIL,TOR,DEN,LAC}",49,NULL,False,"April 29, 1975","No professional bio available","No personal bio available","No before NBA bio available"
"903","Geert","Hammink","https://www.nba.com/stats/player/903/career/","https://cdn.nba.com/headshots/nba/latest/260x190/903.png","1610612753","43","F/C",7,0,"262.0","Louisiana State","Netherlands","{ORL}",55,NULL,False,"July 12, 1969","No professional bio available","No personal bio available","No before NBA bio available"
"1627773","AJ","Hammons","https://www.nba.com/stats/player/1627773/career/","https://cdn.nba.com/headshots/nba/latest/260x190/1627773.png","1610612742","20","C",7,0,"260.0","Purdue","USA","{DAL}",32,NULL,False,"August 27, 1992","No professional bio available","No personal bio available","No before NBA bio available"
"1630181","R.J.","Hampton","https://www.nba.com/stats/player/1630181/career/","https://cdn.nba.com/headshots/nba/latest/260x190/1630181.png","1610612748","14","G",6,4,"175.0","Capital City Go-Go","USA","{MIA,DET,ORL,DEN}",23,NULL,False,"February 7, 2001","No professional bio available","No personal bio available","No before NBA bio available"
